100.00000,119.39058,147.09141,174.23822,197.59926,229.27054,254.38596,269.62141,279.13202,290.48938,299.16897,324.56139,337.48845,357.06279,376.63710,400.26129,439.07249,449.87211,467.08399,462.35917,454.25947,461.00924,466.07157,456.62188,455.27190
100.00000,113.57567,132.86350,156.67655,172.55192,198.66470,222.92284,240.94956,254.89614,268.17507,284.86646,301.18694,314.24332,326.18458,352.58100,373.32107,401.28871,425.79970,422.02879,434.91274,435.22700,449.36795,439.31217,443.39734,444.02582
100.00000,112.14392,129.46027,150.44979,162.29385,194.00300,210.79460,227.58620,242.27885,250.97451,260.19489,262.06895,272.26386,280.43177,294.86177,313.10344,342.23566,360.47733,377.35772,390.69864,392.05996,408.39579,410.84615,414.93010,426.90974
100.00000,128.23758,163.19377,169.52287,206.42648,233.78773,250.63289,297.85782,304.86854,311.97661,313.33983,312.07399,314.21613,329.29852,362.60542,390.25643,391.82751,395.28390,403.76773,423.56336,414.13687,435.50358,416.96480,409.10939,416.65061
100.00000,117.68844,158.49246,168.64322,199.79900,201.70852,212.16079,262.91458,239.99999,245.02513,262.81404,260.90453,270.85427,268.95830,268.14573,300.37739,302.00251,306.87790,304.16935,332.87990,352.11055,358.06934,433.90853,389.48845,377.30001
100.00000,126.77448,134.77088,144.56424,163.16261,179.33512,183.28841,203.59388,203.77357,209.16440,229.64958,227.04401,228.12218,230.63152,239.52829,276.71221,269.86854,286.06522,278.08094,272.37788,272.37788,308.19308,342.18327,326.21472,289.48705
100.00000,122.45251,130.31089,135.31952,149.13645,165.80312,173.57514,200.25908,204.83593,206.30398,216.32125,220.81175,224.52505,229.46460,237.54751,276.83940,286.26944,304.45598,309.39553,304.00691,301.53715,328.70466,358.11746,352.05529,331.39899
100.00000,118.42355,140.26591,146.62868,162.39316,184.61539,193.82715,210.92118,218.99334,227.25546,231.33903,234.75783,242.64007,245.09343,246.50528,272.38154,291.84156,284.75989,286.76521,285.38979,280.37252,286.09634,303.49364,301.25749,301.56136
100.00000,119.13876,148.03829,178.46890,194.64116,207.46412,218.56460,227.84690,243.92344,255.78949,268.32535,290.90909,322.39237,338.83437,341.41352,358.17792,401.37850,411.69504,420.72204,400.41131,391.06195,406.85916,396.22023,414.59660,462.95546
100.00000,133.44595,212.75338,208.95271,267.48311,288.59797,309.45947,347.46623,353.37839,348.81759,369.25676,373.14190,377.70271,383.36825,418.49461,471.37299,453.24325,477.03853,486.85877,517.45271,518.20810,607.72363,633.40743,632.65203,643.22772
100.00000,96.385536,111.44579,129.38421,128.17938,133.73494,135.80991,141.76707,143.37350,155.28781,176.63990,179.18340,156.49265,155.71018,167.76011,173.70684,189.82558,199.05864,197.33722,199.05864,200.93655,212.36052,218.30724,215.17739,220.65463
100.00000,119.63846,147.16516,175.18488,194.82335,227.85540,253.90305,284.22350,295.64503,297.45276,307.80609,317.66641,324.65079,338.28612,358.08984,384.71119,389.90560,411.33255,442.82366,470.41898,480.15850,521.06452,536.64777,540.54357,520.41523
100.00000,113.46704,152.72205,170.34383,182.09169,205.30085,220.91689,252.86532,218.91117,265.32950,270.20057,295.27220,292.26360,323.53579,303.07734,346.91688,329.67335,348.96274,341.36389,364.74498,390.46418,404.20056,445.40970,431.67332,443.36387
100.00000,169.82379,209.80177,249.77973,268.06166,297.68723,367.07049,396.91631,416.74010,416.74010,436.56389,455.50660,492.73130,513.42600,550.38084,591.77028,640.05792,669.62180,686.86740,691.30202,741.56060,752.89343,760.77709,755.84978,753.38612
100.00000,125.34142,143.85433,164.33991,185.20486,222.83764,254.24886,269.80273,299.69650,312.51896,310.01517,313.35356,315.62973,333.62062,355.08345,385.06828,422.62820,428.62519,439.67223,445.66918,462.08191,463.02881,453.87557,455.76932,444.72228
100.00000,115.76037,191.24424,304.05529,247.92627,257.05069,286.54380,276.49770,304.79264,355.11520,502.76498,440.64514,429.95392,432.53363,468.21982,524.54378,609.24469,654.81983,641.06132,635.04192,619.56362,620.42352,636.33180,666.85855,729.63178
100.00000,110.18297,179.39538,289.57835,256.96101,273.34924,263.56405,253.14240,275.73587,308.59187,350.67619,371.20126,423.22990,388.94828,393.18058,414.34208,380.06046,386.83213,385.56243,385.13921,516.76370,525.65152,502.79713,563.74221,539.61812
100.00000,129.98533,139.95601,148.24047,159.01760,191.12903,219.64811,230.20529,231.81818,243.32845,251.39297,256.74487,261.07038,281.17279,315.11193,323.72727,351.40074,395.78270,399.17659,399.17659,407.53087,435.20431,459.74495,471.75416,487.41838
100.00000,85.998353,90.969356,97.265959,108.98924,121.74814,135.99835,148.38444,159.94202,167.14997,167.06712,168.55842,170.83680,183.82039,195.09562,207.90838,229.77549,237.12148,241.56322,247.88420,235.92563,262.23448,269.40963,256.42604,246.17584
100.00000,115.26317,135.19737,161.57895,180.39472,218.28947,246.31579,252.30263,268.42105,272.30263,289.14472,306.38159,320.52632,322.77000,326.29581,338.79631,354.82263,379.82369,395.20897,416.36368,430.46686,444.89055,463.16054,476.94318,493.28999
100.00000,236.25177,307.81473,150.94066,197.82921,234.37045,217.51082,308.17652,270.69463,379.88419,305.20981,316.85959,389.94205,389.16218,388.77221,462.47127,460.91149,494.44653,459.74169,478.06895,620.00786,675.37962,514.72351,515.11347,664.07133
100.00000,126.00000,181.36001,139.44000,179.28000,187.36001,201.76001,247.04001,229.92002,259.68003,271.36001,283.20000,288.72002,303.15602,312.68379,346.17531,359.16771,354.83691,341.84451,316.14842,347.90762,351.66099,352.52714,348.48505,364.94211
100.00000,112.60904,134.33784,166.69310,161.93497,175.25775,183.82237,212.84694,205.94767,234.81365,244.17129,254.55988,254.87708,258.19049,270.42458,283.16843,312.73417,337.96702,293.87328,288.52085,309.42078,318.08660,321.39999,332.61459,339.24141
100.00000,121.65180,145.90775,156.25002,168.67561,191.59227,220.08929,236.01192,250.89288,258.03574,270.90775,282.21729,291.88991,300.06283,313.19788,334.79772,361.94349,388.21358,395.21892,400.18108,393.75947,411.56477,425.28359,431.12138,442.79698
100.00000,125.64331,144.45431,169.92015,180.12423,213.75334,267.16949,291.03819,317.56877,341.52618,360.69211,383.14111,400.53239,426.56700,449.39733,483.04206,532.30752,585.57835,624.02948,658.87579,697.32692,742.98759,782.64027,814.68286,852.73344
100.00000,122.06611,145.28925,167.27271,186.36364,231.40494,259.06316,276.67736,295.67279,315.95594,336.03121,356.79938,381.87668,406.38534,432.47758,463.28341,504.48052,549.62883,576.50577,604.13857,627.11837,649.75522,673.85876,697.80472,725.16923
100.00000,125.91667,152.50000,167.75000,177.83334,223.33333,259.08333,305.00000,340.08336,364.33334,394.41668,424.91669,445.16668,464.30886,497.69636,529.74835,592.07168,658.84668,692.67938,725.17649,749.21553,776.37066,803.52585,836.91335,870.30085
100.00000,126.21529,139.75695,149.13194,155.29515,177.77779,201.90973,227.77778,244.70486,257.03126,261.45832,273.87154,281.85766,289.74968,302.15140,317.08986,352.04022,388.68169,407.28431,418.55862,427.57806,435.47008,445.61697,452.09966,466.47442
100.00000,131.01216,155.78949,179.91905,186.96358,218.54252,240.40487,318.38057,345.50608,365.42511,412.71256,443.48177,492.46968,500.84165,521.52539,533.83714,583.08410,679.60815,742.64429,826.36413,871.67133,935.19988,997.25109,1095.2525,1185.3745
100.00000,132.91925,156.83229,177.25154,184.62733,207.37578,227.95029,295.03105,325.38820,344.02174,379.34782,405.04658,431.21119,429.91754,448.02843,464.84567,504.08589,575.23570,621.37535,681.31368,715.81057,749.01382,778.76743,817.57644,856.38545
100.00000,114.14728,131.39535,148.15890,162.01551,180.23256,221.22092,302.61625,335.85270,351.84108,377.13178,405.03874,428.77905,453.21944,490.52324,539.83283,610.15260,674.18147,721.57557,763.15732,800.56213,828.40271,858.66000,883.19439,909.64986
100.00000,109.30233,136.33721,120.25194,166.86047,252.71317,290.89149,345.05816,257.55814,321.41472,374.03099,443.02325,480.91086,463.11717,694.43525,916.61612,1039.7293,904.59335,715.59537,679.04611,779.55653,819.47207,787.73200,978.65359,968.55443
100.00000,141.78572,154.00255,173.16836,190.32185,221.41640,280.71514,353.91353,387.09091,413.29248,438.57438,482.11371,542.60057,584.30328,633.29971,697.26405,913.59093,705.40616,792.53499,754.69019,783.22810,825.24655,880.60410,935.25752,1008.4360
100.00000,131.98347,157.02481,180.57851,205.28926,242.64463,294.21490,337.10743,372.06613,398.18183,421.81820,446.61159,454.62813,473.26788,503.27333,546.00838,588.74343,643.29880,662.39317,676.48667,698.30883,728.76891,797.41771,838.33424,907.43777
100.00000,118.00847,126.83616,141.31355,151.97740,180.43785,205.29661,221.96328,235.80507,241.80792,250.77683,267.51410,274.43502,287.33346,299.95749,318.89349,353.74672,382.83685,388.87442,390.52104,395.18643,409.45704,416.86678,425.64873,426.74646
100.00000,126.77858,153.71702,176.65868,198.16147,241.16708,315.82732,343.64508,365.14788,383.45325,418.06555,434.77216,436.93044,444.79520,450.47528,460.52469,491.54675,513.39327,518.19950,523.87961,560.58177,562.32946,572.37888,568.44653,581.99133
100.00000,141.09174,167.32374,185.59516,199.84838,238.21076,309.09780,325.01898,373.31313,373.08569,380.74299,395.90602,396.66417,396.66417,430.77728,458.94043,500.59017,553.74320,566.03975,552.15651,587.06297,584.68296,565.24644,530.33998,525.58002
100.00000,135.23899,150.32802,164.94846,165.22962,178.44424,227.83506,287.34772,353.60825,351.82756,365.60451,382.94285,388.19121,370.72261,392.84950,406.04800,447.58448,463.88850,439.82066,439.82066,476.69882,482.90987,482.52169,463.11213,461.17117
100.00000,124.02422,159.35397,164.60296,164.60296,252.15341,296.97172,369.78464,421.73615,427.45625,457.80616,456.59487,378.19649,367.98519,337.72947,470.85462,562.75638,395.21533,431.14399,411.85598,422.82368,448.54103,511.69986,419.79810,358.15206
100.00000,116.22769,130.50127,145.62447,156.92437,184.28207,196.68650,203.31350,207.47664,219.79608,226.42312,231.43585,237.38318,243.79252,254.71216,267.53083,278.45048,293.40561,295.30468,294.59252,304.08787,312.15888,321.89160,326.16447,333.76076
100.00000,113.14708,131.88168,149.71240,162.20212,192.44043,206.73788,210.76415,214.87264,219.55628,231.38867,247.00083,252.17749,260.49935,274.11692,283.95185,292.27371,303.11733,305.13476,303.11733,311.94354,339.17872,346.23970,354.30937,358.09203
100.00000,124.72849,136.59148,154.63659,163.99332,188.13701,199.58230,208.68840,216.62492,217.71095,220.21722,222.55639,225.98163,232.30912,236.37678,235.69884,236.60276,247.44988,249.70970,247.22390,238.63659,235.47285,228.01546,222.81788,218.07227
100.00000,120.72668,140.29726,159.20726,171.92402,209.49628,237.57225,255.98677,277.04375,294.54995,311.39551,330.05780,337.07679,349.21155,365.72832,387.30124,406.85167,437.86273,438.53692,442.24474,442.91888,454.04242,473.59289,471.57041,473.25579
100.00000,123.09400,143.67135,166.02515,178.46040,222.87192,246.92817,263.58252,280.45890,297.03921,324.64840,345.96593,348.48258,367.99760,390.99744,417.83062,450.93644,489.96653,510.17848,510.87548,519.23905,547.11765,543.28432,548.51156,562.45086
100.00000,110.61094,110.61094,150.32154,161.17364,183.52090,212.86172,210.28939,222.58842,220.49840,225.56270,234.48551,235.61093,236.78899,241.26560,251.86809,262.94180,280.84823,286.03168,297.81222,312.65570,324.43625,338.10169,345.87686,353.65203
100.00000,185.22251,190.76406,207.89254,207.89254,238.70699,299.49624,345.08817,375.14693,383.71120,401.67926,395.04618,416.79264,419.29339,443.88416,469.30850,521.82437,575.59066,578.50819,606.43329,609.35082,609.76764,636.02559,637.69273,641.44384
100.00000,169.93865,169.23751,168.01052,168.01052,203.59334,262.83961,306.22261,297.63364,303.59334,324.27695,343.29537,350.39438,354.59911,354.59911,370.36685,399.44960,423.62682,425.02840,411.36301,387.53618,378.42594,365.81174,363.70938,356.00069
100.00000,125.19084,146.18321,164.50381,184.96182,222.74808,258.01524,285.57250,311.52670,329.69465,344.80917,358.54960,384.19846,406.48199,434.91265,469.87473,523.66252,564.00336,589.36042,613.94916,637.76945,661.58974,687.33103,718.45113,749.57123
100.00000,121.03961,135.31353,164.52145,187.54125,230.69307,269.88448,296.45215,314.02642,338.03630,371.12211,398.67989,422.52477,458.01685,499.84681,525.62082,554.35248,604.63297,636.74481,663.36388,674.77204,671.39183,684.49012,711.95423,750.82650
100.00000,114.03212,128.90956,141.92732,157.31192,181.06511,192.05410,192.22316,193.49114,191.20880,197.04142,202.78952,205.74810,209.04007,218.50448,227.76314,235.78732,236.61032,233.93558,238.66780,240.31379,235.78732,236.40457,233.31835,231.46661
100.00000,108.60585,122.11704,126.41998,132.35801,137.26334,138.81240,136.74699,137.09122,133.39071,136.40276,141.56627,142.77108,141.62891,146.34036,152.33674,152.33674,149.76687,147.91084,146.76868,146.34036,143.62771,142.91385,140.34398,134.34759
100.00000,112.25861,129.63896,146.17968,153.48447,165.65911,173.80352,181.78001,189.75651,201.76322,215.61712,219.89924,228.12761,230.40889,243.64030,254.81853,261.66236,263.48739,257.78420,262.80300,266.90931,262.34675,265.76867,266.22492,257.32795
100.00000,108.89424,123.23718,139.50321,154.64743,181.16987,192.38783,196.39423,203.84616,204.72757,213.54166,223.79809,231.41027,238.35257,252.23719,266.12181,281.39488,304.07307,308.70128,317.03206,325.59424,334.61926,345.49553,353.36347,359.84296
100.00000,112.78660,126.01412,145.06173,155.46737,183.15697,199.38272,192.94533,194.62082,194.35627,198.32452,205.20283,213.31570,217.15539,229.52769,241.04674,254.91226,259.81853,257.47205,262.37831,263.01827,263.87152,255.55222,248.29948,243.81985
100.00000,121.51009,139.94731,156.10184,165.58385,209.56981,245.30289,267.51537,295.25898,307.72607,326.42670,360.05268,374.27569,393.36375,415.82029,449.87937,488.80408,533.34286,561.03924,577.88164,598.09257,620.92335,655.73100,680.80746,718.60933
100.00000,124.77368,147.81893,170.69959,197.28395,242.79834,274.81483,302.88068,330.20577,355.39096,380.82305,406.09053,433.99179,463.93723,508.20438,564.18932,624.51415,713.91649,760.78762,798.97891,845.84997,893.58906,935.68632,997.74709,1063.7139
100.00000,119.13478,141.43096,163.89350,190.34943,212.39600,226.20633,240.01663,249.08487,258.40266,256.90514,262.56239,278.86855,298.11049,316.51581,315.40033,325.43959,355.27854,340.49850,358.34609,364.20235,372.28952,389.02163,392.92577,382.32880
100.00000,119.60624,142.90402,168.90895,185.72601,230.68087,266.85809,285.15177,305.41426,326.16899,345.36505,369.15504,386.38228,408.79246,436.99835,471.00000,521.61607,578.02791,615.12057,637.14435,644.87199,671.14600,708.62507,737.99015,766.58241
100.00000,104.99709,112.55085,108.94828,111.96978,167.86753,184.36954,227.77454,238.29169,257.00174,265.07842,266.93781,239.45380,236.81981,238.73543,261.00464,287.58401,298.35943,322.30483,352.47599,372.59013,392.70423,424.55160,442.75006,446.10244
100.00000,145.30076,149.06015,177.63158,186.27820,204.51127,245.95865,270.86464,294.92483,309.68045,323.77819,358.64662,399.24813,447.95639,486.68348,502.65340,542.17898,628.81581,709.46392,788.11579,786.91809,735.81432,771.74665,824.04812,868.36469
100.00000,158.30257,198.52398,227.49078,250.73799,301.66051,366.97418,356.27307,457.56454,442.43542,470.57195,502.49078,525.18448,562.47257,616.56659,616.56659,736.83385,791.45300,848.69816,884.93585,902.26696,961.08760,974.21722,1019.9083,1055.0956
100.00000,141.86046,167.52800,192.85099,215.24548,257.27822,307.92421,315.41773,389.23342,390.78380,408.61326,428.25150,459.68994,490.48915,530.02251,566.33799,609.54889,689.99463,726.31010,744.23798,776.87600,802.61866,831.11942,855.94265,882.60468
100.00000,121.13566,138.32808,157.72871,167.11357,198.18613,208.43848,212.06625,212.77602,214.90537,217.19243,223.65932,231.54575,236.17667,248.44860,260.95206,282.71736,296.84165,310.50287,322.54324,326.24795,324.39562,338.75145,347.55019,352.64419
100.00000,123.54049,127.58946,132.95669,137.09982,140.86630,140.58381,140.11299,134.55745,131.73258,126.64782,124.48211,113.65348,108.31177,103.31102,101.71987,98.764880,95.809891,92.059322,89.672601,84.899149,80.125706,75.124951,69.896893,57.622317
100.00000,119.36027,139.89900,149.57912,165.06734,193.51852,208.08080,209.34344,219.27609,224.83165,234.93266,246.46466,251.43098,254.52860,260.52982,268.43511,277.47391,288.25512,292.24919,297.11542,298.67783,297.47985,300.82185,299.49382,302.16912
100.00000,124.10519,139.44485,163.62309,178.01315,204.96714,256.39154,297.44341,335.57342,357.99856,395.47118,421.47555,436.74218,476.04898,504.00049,553.35233,604.45116,643.75795,680.44434,699.66097,703.15492,752.94350,784.82569,810.15675,840.72871
100.00000,117.54547,137.18182,168.72728,193.09092,215.09092,241.72728,235.18182,245.72728,260.18185,274.63639,282.54546,289.27273,301.71147,324.56400,348.28437,369.69056,394.27874,404.40329,405.56036,411.05657,413.37071,422.04890,421.18111,426.09874
100.00000,115.31707,120.87804,135.12195,142.53659,169.17074,172.68294,192.68293,192.09756,191.12196,191.90244,206.63415,205.95123,204.71552,213.57141,218.10235,229.22372,243.22839,243.84625,245.28791,247.75933,248.99503,256.20333,261.96995,265.88304
100.00000,126.66068,142.45959,165.26032,187.07360,239.31776,292.99818,329.89228,357.18132,379.89226,399.28185,428.09691,462.56728,494.48443,546.29195,595.78667,662.39633,749.82158,806.71730,845.77033,873.53351,909.93236,947.62667,1001.3016,1041.8313